Date,Year,Team,Opponent,Win,Home,Star,Foreign,ball,OPS,BA,RBI,R,ERA,K,WHIP
2018/4/7,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/8,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/11,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/12,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/13,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/14,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/15,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/17,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/19,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/20,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/21,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/22,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/24,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/26,2018,統一7-ELEVEn獅,中信兄弟,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/27,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/28,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/4/29,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/1,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/3,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/4,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/5,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/6,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/10,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/11,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/12,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/13,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/16,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/17,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/18,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/19,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/20,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/22,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/24,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/25,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/26,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/27,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/30,2018,統一7-ELEVEn獅,中信兄弟,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/5/31,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/1,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/2,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/3,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/7,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/8,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/9,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/10,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/13,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/15,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/19,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/21,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/23,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/6/24,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/12,2018,統一7-ELEVEn獅,中信兄弟,NA,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/13,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/14,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/15,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/18,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/20,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/21,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/24,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/26,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/27,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/28,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/7/29,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/1,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/2,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/3,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/4,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/5,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/7,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/9,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/10,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/11,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/12,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/15,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/16,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/18,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/19,2018,統一7-ELEVEn獅,中信兄弟,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/22,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/23,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/25,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/25,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/26,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/8/31,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/1,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/2,2018,統一7-ELEVEn獅,富邦悍將,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/4,2018,統一7-ELEVEn獅,中信兄弟,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/6,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/7,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/12,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/13,2018,統一7-ELEVEn獅,中信兄弟,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/14,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/15,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/16,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/18,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/20,2018,統一7-ELEVEn獅,富邦悍將,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/21,2018,統一7-ELEVEn獅,中信兄弟,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/22,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/23,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/25,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/27,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/29,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/30,2018,統一7-ELEVEn獅,富邦悍將,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/9/30,2018,統一7-ELEVEn獅,富邦悍將,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/2,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/3,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/4,2018,統一7-ELEVEn獅,Lamigo,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/6,2018,統一7-ELEVEn獅,中信兄弟,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/7,2018,統一7-ELEVEn獅,中信兄弟,1,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/12,2018,統一7-ELEVEn獅,Lamigo,0,1,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/13,2018,統一7-ELEVEn獅,Lamigo,0,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2018/10/14,2018,統一7-ELEVEn獅,Lamigo,1,0,9,1,0,0.850777444,0.316917293,53.94285714,60.50225564,3.106023739,115.379822,1.304540059
2017/3/26,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/3/28,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/3/30,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/1,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/2,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/2,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/4,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/6,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/7,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/8,2017,統一7-ELEVEn獅,Lamigo,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/9,2017,統一7-ELEVEn獅,Lamigo,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/11,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/13,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/14,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/15,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/16,2017,統一7-ELEVEn獅,富邦悍將,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/19,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/20,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/21,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/22,2017,統一7-ELEVEn獅,富邦悍將,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/23,2017,統一7-ELEVEn獅,富邦悍將,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/26,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/27,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/28,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/29,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/4/30,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/2,2017,統一7-ELEVEn獅,富邦悍將,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/4,2017,統一7-ELEVEn獅,富邦悍將,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/5,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/6,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/7,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/10,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/11,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/12,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/13,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/14,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/17,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/18,2017,統一7-ELEVEn獅,富邦悍將,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/20,2017,統一7-ELEVEn獅,中信兄弟,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/21,2017,統一7-ELEVEn獅,中信兄弟,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/21,2017,統一7-ELEVEn獅,中信兄弟,NA,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/25,2017,統一7-ELEVEn獅,Lamigo,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/26,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/27,2017,統一7-ELEVEn獅,富邦悍將,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/5/28,2017,統一7-ELEVEn獅,富邦悍將,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/6,2017,統一7-ELEVEn獅,中信兄弟,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/9,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/10,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/11,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/16,2017,統一7-ELEVEn獅,中信兄弟,NA,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/18,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/20,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/22,2017,統一7-ELEVEn獅,富邦悍將,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/23,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/24,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/25,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/27,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/6/29,2017,統一7-ELEVEn獅,富邦悍將,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/1,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/2,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/11,2017,統一7-ELEVEn獅,Lamigo,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/13,2017,統一7-ELEVEn獅,Lamigo,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/14,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/15,2017,統一7-ELEVEn獅,中信兄弟,0,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/16,2017,統一7-ELEVEn獅,中信兄弟,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/19,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/20,2017,統一7-ELEVEn獅,富邦悍將,1,1,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/21,2017,統一7-ELEVEn獅,Lamigo,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/22,2017,統一7-ELEVEn獅,Lamigo,0,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
2017/7/23,2017,統一7-ELEVEn獅,Lamigo,1,0,6,0,0,0.891569444,0.322690972,55.17708333,64.11805556,0,0,0
